Campaign_ID,Channel,Product_Category,Region,Budget,Spend,Impressions,Clicks,CTR,Conversions,CR,Revenue,ROI,Duration,Customer_Satisfaction,Campaign_Effectiveness,Market_Segment,porcentaje_nulos
cam4299,-1,4,0,67347.0,192984.0,7041.0,38988.0,0.44366000000000005,7345.0,0.3673,549163.0,4.1,113.0,5.0,4.0,0,10.526315789473683
cam4300,2,4,2,274934.0,227142.0,851492.0,45168.0,0.6151,9892.0,0.7623,229272.0,1.87,81.0,4.0,6.0,1,5.263157894736842
cam4301,1,0,4,128953.0,6700.0,375671.0,21235.0,0.4946,5668.0,0.6996,2186810.7103999997,1.68,109.0,4.0,1.0,2,10.526315789473683
cam4302,1,1,3,222899.0,207874.0,540739.4,13097.8,0.2035,1151.0,0.5185,906726.0,2.85,335.0,2.2,1.0,0,15.789473684210526
cam4303,4,3,2,86006.0,188568.0,314560.0,37524.0,0.5645800000000001,9888.0,0.66062,965907.0,3.38,50.0,3.0,4.0,2,10.526315789473683
cam4304,-1,1,0,388085.0,223972.0,563178.0,48157.0,0.1893,9892.0,0.1922,364171.0,3.95,47.0,4.0,4.0,0,5.263157894736842
cam4305,1,2,0,391421.0,112837.0,389203.0,13156.0,0.8607,4981.0,0.4235,650905.0,0.95,132.0,4.0,5.0,0,5.263157894736842
cam4306,0,4,1,328504.0,437305.0,662568.0,8407.0,0.0873,4850.0,0.40469999999999995,468553.0,4.65,555.55377,1.0,4.0,1,10.526315789473683
cam4307,4,0,1,386673.0,179722.0,65786.0,43064.0,0.7186,9715.0,0.3414,520585.0,1.95,294.0,1.0,2.0,2,0.0
cam4308,-1,4,4,161891.0,402353.0,421712.0,25136.0,0.5939,413.0,0.0668,2275754.4099999997,0.57,300.0,4.0,7.0,1,10.526315789473683
cam4309,3,4,0,387790.0,293509.0,193720.0,11857.0,0.4708,7143.0,0.6495,642167.0,1.87,29.0,4.0,1.0,1,5.263157894736842
cam4310,0,1,2,167048.0,138466.0,499722.0,10716.0,0.8549,2223.0,0.2069,848991.0,3.94,9.0,4.0,4.0,0,0.0
cam4311,1,3,3,246632.0,276625.2,557766.0,36620.0,0.0867,2053.0,0.72296,877623.0,1.44,170.0,1.0,6.0,0,10.526315789473683
cam4312,2,1,2,444426.0,346674.0,227502.0,33685.0,0.1915,916.0,0.3628,424579.0,4.83,119.0,1.0,2.0,2,0.0
cam4313,4,0,1,306606.0,348978.0,630796.0,34790.0,0.4798,6320.0,0.2314,101074.0,1.86,207.6,4.0,7.0,1,10.526315789473683
cam4314,2,1,0,356189.0,106344.0,687787.0,38511.0,0.7559,2847.0,0.8739,911171.0,2.04,163.0,4.0,7.0,2,0.0
cam4315,0,3,4,52641.0,139492.0,945328.0,5792.0,0.56162,7089.0,0.8317,805230.0,2.49,199.0,5.0,1.0,0,10.526315789473683
cam4316,3,1,2,219048.4,271286.0,575523.6,21955.0,0.2207,3677.0,0.3383,385887.0,0.77,323.0,2.0,5.0,0,15.789473684210526
cam4317,2,3,4,439963.0,323652.0,854991.0,36156.0,0.8524,9331.0,0.6509,341387.0,1.96,167.0,3.6,71.1319595,2,5.263157894736842
cam4318,1,1,3,112637.0,282288.0,494765.0,46418.0,0.1248,2343.8,0.4717,825985.0,0.75,148.0,3.0,6.8,1,10.526315789473683
cam4319,1,3,3,354564.0,248578.0,931828.0,4531.0,0.0919,6206.0,0.0661,318949.0,4.08,13.0,3.6,5.0,2,5.263157894736842
cam4320,1,2,1,227140.0,445162.0,244863.0,36145.0,0.7339,7409.0,4.190663363,280235.0,0.15,56.0,1.0,2.0,2,10.526315789473683
cam4321,-1,1,4,484533.0,359927.0,239727.0,37856.0,0.55552,6653.6,0.6029,2138347.5104,1.94,185.0,2.0,6.8,0,26.31578947368421
cam4322,3,0,3,150901.0,103610.0,658881.4,8167.0,0.58614,4598.0,0.48514,862764.0,2.38,226.0,3.0,5.0,1,15.789473684210526
cam4323,2,0,2,295717.0,68763.0,605833.0,42881.0,0.9526,1088.0,0.6181,791979.0,2.35,1901.328344,2.8,4.0,0,10.526315789473683
cam4325,2,1,0,365476.0,242139.0,746630.0,36939.0,0.62768,90.0,0.2072,402368.0,0.21,89.0,4.0,80.02345444,0,10.526315789473683
cam4326,2,0,1,467503.0,280579.2,56875.0,49121.0,0.0442,5523.0,0.7333,965829.0,2.214,91.0,1.0,10.0,1,15.789473684210526
cam4327,4,3,1,228679.0,186248.0,467119.2,17701.2,0.5644,4988.2,0.3365,209498.0,2.86,499.95376999999996,5.0,5.6,2,26.31578947368421
cam4328,3,4,2,431371.0,219715.0,354750.0,22791.0,0.0054,8691.0,0.7518,797837.0,1.4380000000000002,342.0,9.211087736,2.0,2,5.263157894736842
cam4330,1,1,0,228380.0,326022.0,255713.0,4566.0,0.8461,7910.0,1.6846117914,160641.0,4.32,81.0,4.0,4.0,2,5.263157894736842
cam4331,3,1,3,144294.0,246129.0,420182.0,46052.0,0.1477,1155.0,0.7515,669336.0,4.78,217.0,2.0,7.0,2,0.0
cam4332,0,0,3,112999.0,412591.0,109391.0,28131.0,0.6324,9173.0,0.6461,717554.0,1.064,356.0,5.0,1.0,1,5.263157894736842
cam4333,2,2,4,150716.0,126666.4,484671.8,3155.0,0.5894,9070.0,0.8389,655634.0,0.46,72.0,4.0,3.0,1,10.526315789473683
cam4334,4,1,3,366500.0,305022.0,309236.0,44508.0,0.7689,804.0,0.6917,775196.0,1.21,336.0,5.0,6.2,1,5.263157894736842
cam4335,2,2,3,363948.0,264044.0,74518.0,4333.0,0.5114,9600.0,0.8502,571828.0,3.31,211.2,3.0,4.0,1,5.263157894736842
cam4336,0,0,1,195550.0,282063.0,833793.0,15527.0,0.1806,2216.0,0.1741,283467.0,4.54,248.0,2.0,3.0,1,0.0
cam4337,3,2,3,212840.0,33551.0,706561.0,18839.0,0.301,4509.0,4.376222315,186106.0,2.69,295.0,5.0,4.0,2,0.0
cam4339,0,3,3,102505.0,124893.0,921028.0,40136.0,0.37244,9870.0,0.3789,457067.0,2.82,125.0,1.0,6.0,1,5.263157894736842
cam4341,2,1,-1,446607.0,421339.0,274223.0,31636.0,0.7086,1462.0,0.3227,361846.0,1.62,181.0,5.0,5.0,1,5.263157894736842
cam4342,4,1,1,214398.0,251255.2,892785.0,34363.0,0.6282,1589.0,0.5041,29080.0,4.43,184.8,3.0,3.0,1,10.526315789473683
cam4343,0,0,4,100380.0,420290.0,212805.0,13637.0,0.77,4224.8,0.47185999999999995,452729.0,2.26,110.0,3.0,4.6,-1,21.052631578947366
cam4345,3,3,1,410151.0,256492.0,706720.0,40805.0,0.2747,5238.6,0.7885,950236.0,1.36,202.0,5.0,5.0,2,5.263157894736842
cam4346,4,2,0,202349.0,6126.0,108645.0,45174.0,0.5075,9466.0,0.1776,526394.0,0.5,37.0,3.0,4.0,1,0.0
cam4347,2,1,4,393154.0,310308.4,539754.0,49345.0,0.6956,8777.0,0.4545,708181.0,3.1,156.0,5.0,6.0,0,5.263157894736842
cam4348,0,1,1,443829.0,197125.0,131823.0,26907.0,0.8803,1956.0,0.0655,525942.0,0.83,235.0,4.0,5.0,0,0.0
cam4349,2,2,0,461433.0,53827.0,452018.6,31391.0,0.3922,7403.0,0.6911,973355.0,0.98,301.0,3.0,5.0,1,5.263157894736842
cam4350,2,0,-1,425664.0,362557.0,924358.0,29249.0,0.6134,9949.0,0.69,973985.0,3.34,162.0,4.0,10.0,2,10.526315789473683
cam4351,1,1,2,331245.0,376925.0,877266.0,21345.0,0.5234,1744.0,0.156,951745.0,0.9279999999999999,39.0,4.0,3.0,1,5.263157894736842
cam4352,4,3,1,67679.0,416573.0,487084.0,5811.0,0.7904,7948.0,0.0688,918526.0,0.26,323.0,2.0,8.0,1,5.263157894736842
cam4353,4,3,3,355916.0,39454.0,677185.0,20659.0,0.5966,1207.0,0.33084,990241.0,4.44,75.0,5.0,18.2263919,0,10.526315789473683
cam4354,3,3,1,480693.0,5265.0,431677.4,42828.0,0.2702,1646.0,0.2375,251855.0,1.0,263.0,1.0,1.0,2,5.263157894736842
cam4355,4,3,4,438713.0,225952.0,39903.0,22065.8,0.3676,6870.0,0.9903,2361213.3104,1.12,167.8,2.0,1.0,-1,21.052631578947366
cam4356,-1,0,3,108336.0,380603.0,849733.0,45030.0,0.7391,8405.0,0.1584,353745.0,1.496,252.0,2.0,8.0,1,10.526315789473683
cam4357,0,1,1,458048.0,212988.0,967864.0,42236.0,0.1944,9917.0,0.0224,218055.0,1.68,120.0,2.0,1.0,1,5.263157894736842
cam4358,4,-1,2,433379.0,379182.0,842769.0,48289.0,0.1903,4410.0,0.9454,824095.0,4.51,4.0,5.0,2.0,1,5.263157894736842
cam4359,4,0,4,67562.0,185358.0,801107.0,22642.0,0.6042,1653.0,0.7022,118538.0,4.96,26.0,5.0,3.0,0,0.0
cam4360,4,3,1,198782.0,122975.0,800336.0,31967.0,0.5908,9510.0,0.53372,2404543.9104,4.77,12.0,3.6,1.0,0,21.052631578947366
cam4361,0,4,2,189959.2,62748.0,996363.0,16712.0,0.6778,8621.0,0.9233,232355.0,2.62,188.0,18.42217547,7.0,0,5.263157894736842
cam4362,4,0,3,38261.0,211385.0,599146.8,12916.0,0.0299,2331.0,0.2874,912910.0,2.39,70.0,5.0,6.0,1,5.263157894736842
cam4363,2,2,0,146151.0,261772.0,779870.0,44123.0,0.4606,6104.0,0.6521,266064.0,4.24,252.0,3.0,4.0,0,5.263157894736842
cam4364,0,4,1,321290.0,115507.0,511727.0,23067.0,0.34238,942.0,0.229,630136.0,1.5,161.6,2.0,5.6,1,15.789473684210526
cam4365,2,3,2,78658.0,80106.0,982578.0,39003.0,0.0546,8011.0,1.423781717,986930.0,4.79,117.0,1.0,1.0,0,5.263157894736842
cam4366,2,0,0,329402.0,374398.0,12057.0,44136.0,0.3127,8488.0,0.654,660608.0,2.96,336.0,5.0,3.0,0,0.0
cam4367,4,4,1,152878.0,331498.0,203414.0,22799.0,0.7154,3829.0,0.7562,487706.0,3.82,330.0,3.6,3.0,1,15.789473684210526
cam4368,0,2,3,43408.0,98820.0,611271.6,7678.0,0.2182,4591.0,0.6011,963033.0,2.864,37.0,1.0,10.0,0,15.789473684210526
cam4369,2,0,2,270685.0,369164.0,289290.0,4658.0,0.4098,9150.0,0.5341,693296.0,2.94,332.0,4.0,5.0,0,0.0
cam4371,0,1,4,204463.0,244622.0,920930.0,13575.0,0.9284,2287.0,0.3935,409379.0,1.03,90.0,2.0,7.0,1,0.0
cam4372,4,2,1,204808.0,362773.0,434895.0,22164.0,0.7337,4710.0,0.8119,635520.0,4.64,302.0,5.0,5.0,2,0.0
cam4373,0,3,4,428302.0,373122.0,728104.0,10936.0,0.3553,5418.0,0.468,841331.0,1.4,115.0,1.0,2.0,2,5.263157894736842
cam4374,4,2,0,442857.0,443212.0,727929.0,19590.0,0.0975,7431.0,0.8755,956084.0,2.09,174.0,3.0,8.0,1,0.0
cam4375,0,3,1,263489.0,218541.0,836349.0,14081.0,0.2629,5421.6,0.6176,977847.0,2.72,185.0,4.0,4.8,0,10.526315789473683
cam4376,0,3,4,133364.0,16416.0,559117.0,46723.0,0.60818,5727.2,0.6729,545739.2,2.94,85.0,5.0,10.0,0,21.052631578947366
cam4377,3,1,4,43375.0,293325.22318000003,234270.0,1926.0,0.8548190368,3195.0,0.8559,512722.0,1.36,185.0,1.0,4.0,2,10.526315789473683
cam4378,1,0,2,44821.0,111731.0,498763.0,11213.0,0.1346,8423.0,0.4069,2272003.3104,0.14,362.0,2.0,3.0,2,5.263157894736842
cam4379,2,1,1,334384.0,408584.0,928908.0,22666.0,0.9552,6322.0,0.1001,433346.0,3.17,215.2,1.0,7.0,2,5.263157894736842
cam4380,-1,2,4,50942.0,90417.0,703792.0,18417.0,0.1078,3070.0,0.7232,328451.0,3.03,222.0,3.4,5.0,0,15.789473684210526
cam4381,0,3,1,308076.0,184351.0,303116.0,14223.0,0.3222,3446.0,0.1031,756410.0,1.08,83.0,3.0,6.0,1,0.0
cam4383,3,2,0,70286.0,216484.0,510806.0,26935.0,0.1172,1015.0,0.5523,548329.0,0.73,98.0,4.0,7.4,0,5.263157894736842
cam4384,2,2,0,397516.0,39055.0,270927.0,28634.0,0.5562,9069.0,0.2825,652468.0,0.09,49.0,2.2,2.0,1,10.526315789473683
cam4387,3,4,2,406628.0,184384.0,854426.0,49560.0,0.5261,5289.8,0.2865,584869.4,3.16,1854.05775,1.0,3.0,0,10.526315789473683
cam4390,3,1,0,89602.0,201077.0,43966.0,19497.0,0.6521,4792.0,0.4876,547930.0,0.03,58.0,2.0,1.0,0,5.263157894736842
cam4391,4,0,2,269900.0,57072.0,596859.0,4088.0,0.4689,1748.0,0.2605,912177.0,0.6,196.0,4.0,8.0,1,0.0
cam4392,2,2,0,206977.0,270504.2,224648.0,14821.0,0.7669,8301.0,0.4451,725177.0,3.662,1.0,4.0,2.0,1,15.789473684210526
cam4393,2,4,2,230378.0,70714.0,969700.0,38930.0,0.5276,2482.0,0.4158,125995.0,4.37,70.0,3.0,7.4,0,5.263157894736842
cam4394,-1,4,0,367319.0,362187.0,501756.0,38625.0,0.792,5366.0,0.7881,292923.0,4.0,202.0,5.0,6.0,1,10.526315789473683
cam4396,-1,1,4,259492.0,193979.0,814325.8,117.0,0.0782,9083.0,0.4298800000000001,544246.0,3.0,115.0,1.0,2.0,1,26.31578947368421
cam4397,3,3,4,215281.0,122217.0,283782.0,13438.0,0.064,3240.0,0.3752,115127.0,2.99,243.0,1.0,1.0,0,0.0
cam4399,0,1,4,197477.0,22727.0,359067.0,48791.1454,0.32619999999999993,3746.0,0.6327,248782.0,4.58,334.0,2.0,20.204690888,0,21.052631578947366
cam4401,4,0,3,429633.0,282549.0,500688.0,30322.0,0.3861,9798.0,0.7528,743570.0,4.98,113.0,5.0,4.0,2,5.263157894736842
cam4403,4,3,1,393769.0,134752.0,692794.0,19322.0,0.40934,8451.0,0.7184,2343487.5104,2.57,15.0,1.0,2.0,2,10.526315789473683
cam4404,1,0,0,66585.0,363296.0,467487.0,29816.6,0.5993,1532.0,0.4189,849854.0,0.53,15.0,3.0,1.0,0,5.263157894736842
cam4406,0,2,1,486527.0,418626.0,541023.0,15146.8,0.32138,1470.0,0.4115,570681.8,1.89,189.0,2.6,1.0,0,21.052631578947366
cam4407,2,0,0,492400.0,150850.0,971856.0,41133.0,0.1081,3655.0,0.7445,82815.0,4.9,147.0,5.0,1.0,2,5.263157894736842
cam4408,3,3,2,54314.0,308795.0,409708.0,49586.0,0.9099,5752.0,0.5825,917677.0,0.8,19.0,2.0,9.0,2,0.0
cam4409,4,0,0,409352.0,428206.0,697130.0,37502.0,0.1461,8495.0,0.4172,108318.0,0.37,90.0,2.0,4.6,2,5.263157894736842
cam4410,4,1,3,206797.0,179384.0,655638.4,149.0,0.8868,9269.0,0.5993,392362.0,4.61,109.2,4.0,4.0,1,15.789473684210526
cam4411,2,3,1,201497.0,157535.0,921964.0,7550.0,0.154,6116.0,0.5477,993541.0,3.74,310.0,5.0,5.0,1,5.263157894736842
cam4413,2,4,1,60697.0,40523.0,989025.0,45300.0,0.5439,9326.0,5.63728095,605581.0,2.38,60.0,3.0,5.0,2,0.0
cam4414,1,4,0,327037.0,436094.0,637030.0,10409.0,0.34453999999999996,9858.0,0.1077,378188.0,2.06,266.0,2.0,10.0,0,5.263157894736842
cam4415,1,-1,4,494009.0,309468.6,983759.0,27967.4,0.8952,3264.6,0.5279,589737.4,1.92,87.0,3.2,7.0,1,31.57894736842105
cam4416,2,1,4,143031.6,223404.0,86762.0,26503.8,0.0201,3424.0,0.0591,483588.0,0.44,181.0,2.6,4.0,1,21.052631578947366
cam4417,2,4,3,174044.0,133740.0,138110.0,36978.0,0.36041999999999996,906.0,0.2256,794120.0,3.78,301.0,2.8,2.0,0,10.526315789473683
cam4418,3,1,0,292198.0,136684.0,75459.0,34439.0,0.9873,6023.8,0.7613,413454.0,1.32,166.0,5.0,5.4,1,10.526315789473683
cam4419,4,4,0,355041.0,40546.0,314546.0,18997.0,0.0663,1309.0,0.4194,516082.0,1.42,212.0,5.0,2.0,1,0.0
cam4420,4,4,2,176902.0,174697.0,874237.7690000001,6446.0,0.4905,8632.0,0.1507,228435.0,3.19,124.0,4.0,9.0,-1,15.789473684210526
cam4421,4,0,1,52066.0,270193.0,778589.0,46021.0,0.4882,733.0,0.8456,837268.0,4.15,157.0,3.0,6.0,0,10.526315789473683
cam4422,1,4,-1,40596.0,116069.0,467119.2,20647.2,0.335,2504.0,0.0448,352621.0,0.72,1764.76885,3.0,7.0,1,15.789473684210526
cam4423,0,3,4,278729.0,380820.0,441675.8,40146.0,0.4402,1438.0,0.63292,546192.0,4.33,320.0,1.0,9.0,0,10.526315789473683
cam4424,-1,2,3,204251.0,408405.0,477580.4,20234.4,0.6007,7288.0,0.3469,936647.0,3.97,157.0,3.2,6.0,0,21.052631578947366
cam4426,0,2,2,81950.0,181433.0,787155.0,42156.0,0.6822,2675.0,0.5556,671713.0,4.13,33.0,4.0,6.0,0,0.0
cam4427,0,3,2,145792.8,175576.0,33444.0,23767.0,0.9876,532.0,0.7473,635282.0,0.76,233.0,2.0,3.0,0,5.263157894736842
cam4428,0,1,2,180721.0,307796.0,981261.0,4622.0,0.3545,8039.0,0.9511,237265.0,2.52,363.0,4.0,1.0,1,0.0
cam4429,4,4,0,157108.6,17743.0,282737.0,38925.0,0.0045,7404.0,0.0291,989046.0,1.25,329.0,1.0,7.0,2,5.263157894736842
cam4430,4,4,3,184423.0,136915.0,13387.0,46539.0,0.8251,4092.0,0.1422,803124.0,2.02,41.0,3.0,6.0,2,5.263157894736842
cam4431,1,4,2,21863.0,51280.0,204999.0,26807.0,0.719,7636.0,1.258841717,141573.0,1.25,157.0,5.0,23.182989874,0,10.526315789473683
cam4432,0,1,0,48571.0,45632.0,595838.0,27786.0,0.3769,9352.0,0.7302,291204.0,1.4,224.8,5.0,2.0,0,5.263157894736842
cam4433,0,0,3,272035.0,288002.0,778392.0,18647.0,0.9994,7957.0,0.3934,157148.0,0.54,221.0,4.0,4.0,2,0.0
cam4435,2,3,1,491947.0,137523.0,244072.0,41741.0,0.49676,8334.0,0.6597,111191.0,1.54,271.0,1.0,8.0,2,5.263157894736842
cam4436,0,4,4,414059.0,238898.0,928584.0,13636.0,0.5122,3540.0,0.2415,342935.0,1.11,263.0,4.0,3.0,1,0.0
cam4437,3,3,4,309781.0,91634.0,99723.0,5555.0,0.1151,3351.0,0.68966,697476.0,2.48,159.0,5.0,7.0,0,5.263157894736842
cam4438,4,3,-1,489654.0,390308.0,935495.0,46103.0,0.4129,5075.0,0.4186,629594.0,2.64,183.0,2.0,3.0,1,5.263157894736842
cam4439,4,3,-1,210404.0,361917.0,958784.0,23014.0,0.9082,9048.0,0.1284,999408.0,1.78,83.0,4.0,1.0,1,10.526315789473683
cam4440,0,0,0,108238.8,96805.0,739030.0,7393.0,0.6244,2586.0,0.2262,122118.0,1.62,250.0,3.0,7.2,2,10.526315789473683
cam4441,1,0,1,46113.0,332849.0,617463.0,6901.0,0.0307,7645.0,0.7624,924877.0,4.0,111.6,2.0,5.6,1,10.526315789473683
cam4443,1,2,2,388958.0,438972.0,19653.0,47223.0,0.2579,139.0,0.4921,79814.0,2.93,230.0,1.0,7.0,1,0.0
cam4444,3,2,4,79538.0,396747.0,767143.0,30790.0,0.3593,2477.0,0.6901,309172.0,2.67,241.0,5.0,7.0,0,0.0
cam4445,3,3,-1,281951.0,244283.8,710804.8,32297.0,0.6183,4750.0,0.5891,971830.0,2.93,222.0,3.0,1.0,2,26.31578947368421
cam4446,0,2,4,299108.6,84907.0,143744.0,27401.0,0.39058000000000004,4102.0,0.8266,103847.0,1.22,291.0,3.0,1.0,2,10.526315789473683
cam4447,0,2,1,111455.0,161034.0,368787.0,40651.4,0.9318,4816.4,0.9184,286853.0,2.1799999999999997,218.0,2.0,1.0,2,15.789473684210526
cam4449,3,4,2,359754.0,302304.0,646854.0,20989.0,0.3991,6025.4,0.1315,2212188.7103999997,2.37,146.6,4.0,9.0,2,15.789473684210526
cam4450,1,4,3,359497.0,142820.0,322419.0,29547.80696,0.5299,3360.0,0.4488,720402.0,3.09,237.8,5.0,5.0,2,10.526315789473683
cam4451,2,4,3,193116.0,301262.0,143043.0,34684.0,0.0067,6840.0,0.1355,327592.0,2.836,236.0,4.0,4.2,1,10.526315789473683
cam4452,0,2,2,12046.0,352551.0,600112.0,39397.0,0.9479,4595.0,0.4042,2298546.5104,1.97,255.4,5.0,7.0,2,10.526315789473683
cam4453,3,0,0,488546.0,59320.0,606600.6,35408.0,0.9604,4066.0,0.3124,537738.0,2.74,180.0,3.0,9.0,1,5.263157894736842
cam4455,0,4,0,335345.0,304382.0,547184.0,33618.0,0.4489599999999999,3656.0,0.106,406316.0,0.85,219.0,4.0,5.0,2,10.526315789473683
cam4456,4,0,4,477027.0,72584.0,137238.0,23292.0,0.3788,9027.0,0.0218,693136.0,1.96,116.0,1.0,1.0,1,0.0
cam4457,4,3,2,214111.0,368097.0,166253.0,39842.0,0.1622,5165.0,0.3305,158946.0,2.022,52.0,4.0,8.0,0,5.263157894736842
cam4458,3,3,4,108795.0,446622.0,746359.0,25665.0,0.2033,8014.0,0.5059,607807.0,4.24,254.0,9.211087736,6.0,2,0.0
cam4459,4,0,4,496260.0,376001.0,394387.0,2835.0,0.9117,4408.0,0.8861,541876.0,2.54,177.0,3.0,7.0,0,0.0
cam4460,4,1,4,282017.0,442593.0,941603.0,871.0,0.6279,3544.0,0.2591,583176.0,2.79,245.0,1.0,3.0,0,5.263157894736842
cam4461,0,3,1,39804.0,304259.0,343369.0,17876.0,0.6865,3915.0,0.154,2374938.3104,1.74,333.0,4.0,2.0,0,5.263157894736842
cam4462,0,2,3,443396.0,502930.0,227727.0,12189.0,0.9005,7493.0,0.47154000000000007,978911.0,1.85,76.0,4.0,5.0,0,15.789473684210526
cam4463,4,0,2,397664.0,93057.0,56761.0,12911.0,0.6847,940.0,0.41606000000000004,78766.0,0.34,67.0,5.0,5.0,2,5.263157894736842
cam4464,3,1,1,347043.0,81806.0,599594.0,35547.0,0.30418,9035.0,0.2772,648352.0,2.6,169.0,2.0,2.0,2,5.263157894736842
cam4465,2,1,0,423525.0,98497.0,572337.6,9067.0,0.9225,9925.0,0.6709,165253.0,4.56,310.0,2.0,8.0,0,5.263157894736842
cam4466,0,4,1,429617.0,235862.0,477976.2,14122.0,0.46799999999999997,1849.0,0.3787,788181.0,0.16,295.0,2.0,7.0,2,10.526315789473683
cam4467,0,4,0,58280.0,437772.0,427289.0,8744.0,0.9982,3505.0,0.0171,770673.0,0.03,5.0,4.0,3.0,2,0.0
cam4468,3,3,1,82712.0,113236.0,851269.0,4920.0,0.2232,9282.0,0.1916,741467.0,2.7,249.0,4.0,4.0,2,0.0
cam4469,4,0,2,322976.0,44728.0,879006.0,28955.8,0.41848,377.0,0.337,562765.0,3.34,326.0,4.0,8.0,-1,15.789473684210526
cam4470,1,-1,4,133672.0,240392.0,617244.0,35173.0,0.52462,295.0,0.7787,608461.8,4.36,44.0,3.0,3.0,1,21.052631578947366
cam4471,1,2,3,75607.0,109393.0,662376.0,3701.0,0.6829876678,6378.0,0.9858,111012.0,3.3299999999999996,224.0,2.0,6.4,0,15.789473684210526
cam4472,1,3,1,151469.0,32983.0,580651.0,37921.0,0.1423,4528.0,0.0025,243447.0,3.67,254.0,3.0,9.0,0,0.0
cam4473,2,4,0,359554.0,259107.0,565793.0,8424.0,0.4935,407.0,0.7907,839141.0,3.8,281.0,2.0,8.0,1,0.0
cam4474,4,1,1,255565.0,281125.0,620120.0,47168.0,0.4664,7867.0,0.3049,852754.0,0.21,208.0,9.211087736,3.0,0,0.0
cam4475,4,3,0,412572.0,11577.0,919822.0,26608.0,0.5728,8567.0,0.6994,682446.0,0.99,211.0,1.0,3.0,1,10.526315789473683
cam4476,0,0,4,249487.0,287785.0,180640.0,23971.0,0.2908,7588.0,0.7473,452027.0,1.1,321.0,4.0,8.0,1,0.0
cam4479,1,0,2,234694.0,347652.0,330041.2,15537.0,0.3047,109.0,0.8631,926192.0,2.09,113.0,2.8,10.0,0,15.789473684210526
cam4480,3,2,4,51163.0,193736.0,73425.0,30533.0,0.4338,6768.0,0.1543,947705.0,1.78,182.0,4.0,10.0,2,0.0
cam4481,1,1,2,114382.0,246496.0,610405.0,15187.0,0.3493,3834.0,0.6397,844353.0,4.36,62.0,2.0,9.0,1,0.0
cam4482,1,2,1,75181.0,161946.0,596655.0,30140.0,0.1145,1765.0,0.0236,47495.0,4.01,43.0,4.0,5.0,0,5.263157894736842
cam4483,1,2,3,100413.0,78903.0,212964.0,24515.0,0.80168,6142.0,0.1013,108891.0,1.03,55.0,3.6,9.0,2,15.789473684210526
cam4484,3,0,2,186303.0,258909.0,476567.0,24563.253269999997,0.32566,7460.0,0.9422,578324.0,2.03,139.0,2.0,5.0,1,10.526315789473683
cam4485,4,3,4,260991.0,421024.0,627666.0,7133.0,0.3227,2951.0,0.52428,332508.0,3.882,62.0,2.0,4.0,0,15.789473684210526
cam4486,4,2,2,114918.0,288878.0,678969.0,25306.0,0.52248,1679.0,0.7974,1891554.5103999998,2.8,254.0,2.0,3.0,1,10.526315789473683
cam4487,0,0,3,462985.0,72409.0,196909.0,12768.0,0.431,9910.0,0.4956,579881.0,4.25,82.0,5.0,1.0,0,0.0
cam4488,4,3,1,229550.2,272140.0,4028.0,39524.0,0.1333,4453.0,0.6814,109453.0,0.96,152.0,3.0,8.0,-1,10.526315789473683
cam4489,0,2,0,496782.0,280097.0,346666.0,533.0,0.6566,5089.0,0.4708,607220.86692,3.98,133.2,2.0,2.0,0,15.789473684210526
cam4490,1,0,2,106445.0,442274.0,549471.0,18424.0,0.3566,8915.0,0.0674,732956.0,3.3200000000000003,1.0,4.0,8.0,1,5.263157894736842
cam4491,3,0,2,199386.0,227477.0,71755.0,44660.0,0.8666,4391.0,0.3247,749656.0,4.08,56.0,1.0,6.0,2,0.0
cam4492,4,0,1,438051.0,22368.0,377273.0,49601.0,0.8146,5575.6,0.452,946947.0,3.93,161.4,1.0,5.0,2,15.789473684210526
cam4494,3,-1,2,232230.0,61174.0,642802.0,22582.2,0.351,7202.0,0.4384,638364.0,3.38,216.0,3.0,9.0,0,10.526315789473683
cam4495,0,3,4,397355.0,344149.0,921232.0,48032.0,0.0562,9823.0,0.6154,261195.0,2.47,192.0,1.0,10.0,-1,5.263157894736842
cam4496,0,2,3,276635.0,379876.0,445918.0,5997.0,0.5694,4584.0,0.2355,846891.0,4.0,318.0,3.0,7.0,2,0.0
cam4497,3,2,2,11653.0,181264.0,597069.0,42721.0,0.9936,5878.0,0.29784,2278963.3104,2.58,5.0,1.0,5.0,1,15.789473684210526
cam4498,1,4,0,322704.0,169543.0,318790.0,40638.0,0.9419,2531.0,0.938,266103.0,1.72,110.6,4.0,5.0,1,5.263157894736842
cam4499,0,1,0,137696.0,402734.0,377319.0,38461.0,0.3938,5860.0,0.6631,77242.0,0.86,206.0,5.0,5.6,1,5.263157894736842
cam4500,4,2,2,129943.0,242954.0,282569.0,5371.0,0.4527,3067.0,0.3249,253063.0,3.5100000000000002,124.0,4.0,8.0,1,5.263157894736842
cam4501,4,2,1,358314.0,68457.0,818038.0,40263.0,0.856,4115.0,0.4589,983405.0,4.62,119.0,2.4,9.0,0,5.263157894736842
cam4502,2,3,-1,175896.0,15991.0,200580.0,27920.0,0.2134,4779.0,0.0446,439278.0,4.7,184.0,2.0,7.0,0,5.263157894736842
cam4504,2,0,1,71990.0,215013.0,945534.0,21069.0,0.4892,588.0,0.2865,835908.0,2.8,121.0,1.0,3.0,2,10.526315789473683
